artwork,artwork - UNIT,artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
"
  ",mètre,229246,folder_0001/folder_0001/folder_0004/folder_0151/elem_0117/FR75_0060_MUS_229246_0285_low.jpg,objet d'art européen,Département des objets d'art du musée du Louvre (Paris),"Coupe sur pied bas, entièrement décorée d'une composition tirée de l'histoire de Latone",,,,,,
"
  ",centimètre,228803,folder_0001/folder_0001/folder_0004/folder_0137/elem_0078/FR06_0011_DOM_228803_00146_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ange tenant un encensoir et une coupe,75,bois,Anonyme allemand - peintre - Fin 15e siècle,attribué à,"22,5",peinture à tempera
"
  ",mètre,229158,folder_0001/folder_0001/folder_0004/folder_0137/elem_0150/FR75_0060_MUS_229158_0036_low.jpg,arme orientale,Département des arts de l'Islam du musée du Louvre (Paris),Cotte de maille (Jazeran),,,,,"0,73",
"
  ",mètre,229162,folder_0001/folder_0001/folder_0004/folder_0137/elem_0152/FR75_0060_MUS_229162_0038_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229163,folder_0001/folder_0001/folder_0004/folder_0137/elem_0153/FR75_0060_MUS_229163_0039_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229164,folder_0001/folder_0001/folder_0004/folder_0137/elem_0154/FR75_0060_MUS_229164_0040_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229168,folder_0001/folder_0001/folder_0004/folder_0137/elem_0158/FR75_0060_MUS_229168_0044_low.jpg,arme orientale,Fondation des artistes,Fusil en bois,,,,,,
"
  ",mètre,229169,folder_0001/folder_0001/folder_0004/folder_0151/elem_0111/FR75_0060_MUS_229169_0277_low.jpg,arme européenne,Fondation des artistes,"Arquebuse à rouet, en bois incrusté d'ivoires à arabesques et rinceaux",,,,,,
"
  ",mètre,229171,folder_0001/folder_0001/folder_0004/folder_0137/elem_0160/FR75_0060_MUS_229171_0046_low.jpg,arme européenne,Fondation des artistes,,,,,,,
"
  ",mètre,229178,folder_0001/folder_0001/folder_0004/folder_0137/elem_0166/FR75_0060_MUS_229178_0052_low.jpg,arme européenne,Fondation des artistes,Épée à poignée en acier incrustée d'argent,,acier/argent,,,,
"
  ",mètre,229237,folder_0001/folder_0001/folder_0004/folder_0137/elem_0194/FR75_0060_MUS_229237_0080_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",centimètre,229247,folder_0001/folder_0001/folder_0004/folder_0167/elem_0210/R_962_1_low.jpg,objet d'art européen,Département des objets d'art du musée du Louvre (Paris),Coupe basse,6,céramique,,,,
"
  ",mètre,229287,folder_0001/folder_0001/folder_0004/folder_0137/elem_0205/FR75_0060_MUS_229287_0107_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,porcelaine,,,,
"
  ",mètre,229146,folder_0001/folder_0001/folder_0004/folder_0137/elem_0141/FR75_0060_MUS_229146_0029_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229148,folder_0001/folder_0001/folder_0004/folder_0137/elem_0143/FR75_0060_MUS_229148_0031_low.jpg,arme orientale,Fondation des artistes,Petit bouclier en fer ciselé,,,,,,
"
  ",mètre,229150,folder_0001/folder_0001/folder_0004/folder_0137/elem_0145/FR75_0060_MUS_229150_0099_low.jpg,objet d'art oriental,Fondation des artistes,Ceinture en mailles de fer,,,,,,
"
  ",mètre,229151,folder_0001/folder_0001/folder_0004/folder_0137/elem_0146/FR75_0060_MUS_229151_0032_low.jpg,arme orientale,Fondation des artistes,Flèches : fragment d'un bouclier,,,,,,
"
  ",centimètre,228804,folder_0001/folder_0001/folder_0004/folder_0137/elem_0020/FR06_0011_DOM_228804_00122_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Scène de bataille,14,,Van Blarenberghe - Louis-Nicolas - peintre/miniaturiste - 1716 - 1794 - 1716 - 1794,de,21,gouache
"
  ",mètre,229103,folder_0001/folder_0001/folder_0004/folder_0137/elem_0112/FR75_0060_MUS_229103_0003_low.jpg,arme européenne,Fondation des artistes,Épée de cour,,,,,,
"
  ",mètre,229104,folder_0001/folder_0001/folder_0004/folder_0137/elem_0113/FR75_0060_MUS_229104_0004_low.jpg,arme orientale,Fondation des artistes,Fusil à mèche,,,,,,
"
  ",mètre,229215,folder_0001/folder_0001/folder_0004/folder_0137/elem_0186/FR75_0060_MUS_229215_0072_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229216,folder_0001/folder_0001/folder_0004/folder_0137/elem_0187/FR75_0060_MUS_229216_0073_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229218,folder_0001/folder_0001/folder_0004/folder_0151/elem_0115/FR75_0060_MUS_229218_0281_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229222,folder_0001/folder_0001/folder_0004/folder_0137/elem_0190/FR75_0060_MUS_229222_0076_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229223,folder_0001/folder_0001/folder_0004/folder_0137/elem_0191/FR75_0060_MUS_229223_0077_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229239,folder_0001/folder_0001/folder_0004/folder_0137/elem_0196/FR75_0060_MUS_229239_0082_low.jpg,arme européenne,Fondation des artistes,,"0,27",,,,"0,22",
"
  ",mètre,229241,folder_0001/folder_0001/folder_0004/folder_0137/elem_0198/FR75_0060_MUS_229241_0100_low.jpg,objet d'art oriental,Fondation des artistes,,,,,,,
"
  ",mètre,229345,folder_0001/folder_0001/folder_0004/folder_0137/elem_0230/FR75_0060_MUS_229345_0133_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229347,folder_0001/folder_0001/folder_0004/folder_0137/elem_0232/FR75_0060_MUS_229347_0135_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229348,folder_0001/folder_0001/folder_0004/folder_0137/elem_0233/FR75_0060_MUS_229348_0136_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229196,folder_0001/folder_0001/folder_0004/folder_0137/elem_0176/FR75_0060_MUS_229196_0062_low.jpg,arme orientale,Fondation des artistes,Poignard Pich- Kabz,,,,,,
"
  ",mètre,229198,folder_0001/folder_0001/folder_0004/folder_0180/elem_0099/R_902_1_low.jpg,arme orientale,Département des arts de l'Islam du musée du Louvre (Paris),Petit poignard Kard,,,,,,
"
  ",centimètre,228747,folder_0001/folder_0001/folder_0004/folder_0128/elem_0103/FR06_0011_DOM_228747_0052_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Étude à deux personnages,28,papier,Portail - Jacques André - peintre - 1695 - 1759 - 1695 - 1759,de,19,crayon rouge/crayon gris
"
  ",centimètre,228746,folder_0001/folder_0001/folder_0004/folder_0123/elem_0001/FR06_0011_DOM_228746_0046_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Étude à trois personnages,24,,Pater - Jean-Baptiste - peintre - 1695 - 1736 - 1695 - 1736 - Pater - Jean Baptiste Joseph,de,31,sanguine/crayon blanc/crayon gris
"
  ",centimètre,228805,folder_0001/folder_0001/folder_0004/folder_0137/elem_0023/FR06_0011_DOM_228805_00125_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Les Quatre Saisons,65,toile,Sauvage - Piat-Joseph - peintre/dessinateur/sculpteur - 1744 - 1818 - 1744 - 1818 - Sauvage - Pieter Joseph,de,150,peinture à l'huile
"
  ",mètre,229155,folder_0001/folder_0001/folder_0004/folder_0137/elem_0148/FR75_0060_MUS_229155_0034_low.jpg,arme orientale,Fondation des artistes,Sabre,,,,,,
"
  ",mètre,229208,folder_0001/folder_0001/folder_0004/folder_0137/elem_0182/FR75_0060_MUS_229208_0068_low.jpg,arme européenne,Fondation des artistes,,,,,,,
"
  ",mètre,229209,folder_0001/folder_0001/folder_0004/folder_0137/elem_0183/FR75_0060_MUS_229209_0069_low.jpg,arme européenne,Fondation des artistes,,,,,,,
"
  ",mètre,229284,folder_0001/folder_0001/folder_0004/folder_0137/elem_0202/FR75_0060_MUS_229284_0104_low.jpg,objet d'art oriental,Fondation des artistes,Assiette en porcelaine de Chine,,porcelaine,,,,
"
  ",mètre,229338,folder_0001/folder_0001/folder_0004/folder_0137/elem_0224/FR75_0060_MUS_229338_0126_low.jpg,objet d'art oriental,Fondation des artistes,Plat,,porcelaine,,,,
"
  ",mètre,229339,folder_0001/folder_0001/folder_0004/folder_0137/elem_0225/FR75_0060_MUS_229339_0127_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229301,folder_0001/folder_0001/folder_0004/folder_0137/elem_0210/FR75_0060_MUS_229301_0112_low.jpg,objet d'art oriental,Fondation des artistes,Assiette en porcelaine de Chine coquille d’œuf,,porcelaine,,,,
"
  ",centimètre,228762,folder_0001/folder_0001/folder_0004/folder_0132/elem_0124/FR06_0011_DOM_228762_0075_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Scène galante dans un parc,21,,Fragonard - Jean Honoré - peintre - 5 janvier 1732 - 22 août 1806 - 5 janvier 1732 - 22 août 1806,de,32,gouache
"
  ",centimètre,228758,folder_0001/folder_0001/folder_0004/folder_0132/elem_0001/FR06_0011_DOM_228758_0069_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Fontainebleau, scène de chasse",46,toile,Martin - Pierre-Denis - peintre - 1663 - 1742 - 1663 - 1742 - Martin - Le Jeune,de,64,peinture à l'huile
"
  ",mètre,229204,folder_0001/folder_0001/folder_0004/folder_0137/elem_0179/FR75_0060_MUS_229204_0065_low.jpg,arme européenne,Fondation des artistes,,,,,,,
"
  ",mètre,229213,folder_0001/folder_0001/folder_0004/folder_0137/elem_0184/FR75_0060_MUS_229213_0070_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229214,folder_0001/folder_0001/folder_0004/folder_0137/elem_0185/FR75_0060_MUS_229214_0071_low.jpg,arme orientale,Fondation des artistes,,,,,,,
"
  ",mètre,229325,folder_0001/folder_0001/folder_0004/folder_0137/elem_0215/FR75_0060_MUS_229325_0117_low.jpg,objet d'art oriental,Fondation des artistes,Assiette en porcelaine de Chine,,porcelaine,,,,
"
  ",mètre,229327,folder_0001/folder_0001/folder_0004/folder_0137/elem_0216/FR75_0060_MUS_229327_0118_low.jpg,objet d'art oriental,Fondation des artistes,Soucoupe,,porcelaine,,,,
"
  ",mètre,229329,folder_0001/folder_0001/folder_0004/folder_0137/elem_0218/FR75_0060_MUS_229329_0120_low.jpg,objet d'art oriental,Fondation des artistes,Assiette de porcelaine de Chine coquille d’œuf,,,,,,
"
  ",mètre,229336,folder_0001/folder_0001/folder_0004/folder_0137/elem_0222/FR75_0060_MUS_229336_0124_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229342,folder_0001/folder_0001/folder_0004/folder_0137/elem_0228/FR75_0060_MUS_229342_0130_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229403,folder_0001/folder_0001/folder_0004/folder_0138/elem_0020/FR75_0060_MUS_229403_0176_low.jpg,objet d'art oriental,Fondation des artistes,Tasse et soucoupe,"0,037",,,,,
"
  ",mètre,229404,folder_0001/folder_0001/folder_0004/folder_0138/elem_0021/FR75_0060_MUS_229404_0177_low.jpg,objet d'art oriental,Fondation des artistes,Tasse et soucoupe,"0,03",,,,,
"
  ",mètre,229303,folder_0001/folder_0001/folder_0004/folder_0137/elem_0212/FR75_0060_MUS_229303_0114_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,porcelaine,,,,
"
  ",centimètre,228751,folder_0001/folder_0001/folder_0004/folder_0128/elem_0111/FR06_0011_DOM_228751_0060_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Danaé visitée par Jupiter,24,,Fragonard - Jean Honoré - peintre - 5 janvier 1732 - 22 août 1806 - 5 janvier 1732 - 22 août 1806,de,37,pierre noire/lavis d'encre brune
"
  ",centimètre,228772,folder_0001/folder_0001/folder_0004/folder_0117/elem_0027/FR06_0011_DOM_228772_0028_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La leçon à l’oiseau (L’oiseau envolé),58,toile,Lancret - Nicolas - peintre - 22 janvier 1690 - 14 septembre 1743 - 22 janvier 1690 - 14 septembre 1743,de,80,peinture à l'huile
"
  ",centimètre,228776,folder_0001/folder_0001/folder_0004/folder_0132/elem_0143/FR06_0011_DOM_228776_0094_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Un amour aux colombes,79,toile,Boucher - François - peintre/graveur - 29 septembre 1703 - 30 mai 1770 - Paris - 29 septembre 1703 - 30 mai 1770,attribué à,97,peinture à l'huile
"
  ",mètre,229392,folder_0001/folder_0001/folder_0004/folder_0138/elem_0016/FR75_0060_MUS_229392_0172_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229120,folder_0001/folder_0001/folder_0004/folder_0137/elem_0124/FR75_0060_MUS_229120_0015_low.jpg,arme européenne,Fondation des artistes,,,,,,,
"
  ",mètre,229472,folder_0001/folder_0001/folder_0004/folder_0138/elem_0036/FR75_0060_MUS_229472_0192_low.jpg,objet d'art oriental,Fondation des artistes,Deux grands plats creux,,,,,,
"
  ",mètre,229356,folder_0001/folder_0001/folder_0004/folder_0137/elem_0239/FR75_0060_MUS_229356_0143_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229358,folder_0001/folder_0001/folder_0004/folder_0137/elem_0240/FR75_0060_MUS_229358_0144_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",centimètre,228764,folder_0001/folder_0001/folder_0004/folder_0132/elem_0130/FR06_0011_DOM_228764_0081_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Scène de bataille,29,,Van Blarenberghe - Louis-Nicolas - peintre/miniaturiste - 1716 - 1794 - 1716 - 1794,de,58,gouache
"
  ",centimètre,131584,folder_0001/folder_0001/folder_0004/folder_0120/elem_0194/FR06_0011_DOM_131584_0029_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Femme à la fontaine,"34,5",sépia/lavis d'encre,Fragonard - Jean Honoré - peintre - 5 janvier 1732 - 22 août 1806 - 5 janvier 1732 - 22 août 1806,attribué à,"24,2",
"
  ",centimètre,228795,folder_0001/folder_0001/folder_0004/folder_0136/elem_0011/FR06_0011_DOM_228795_00113_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La défense de l’Amour,44,toile,Fragonard - Jean Honoré - peintre - 5 janvier 1732 - 22 août 1806 - 5 janvier 1732 - 22 août 1806,de,35,peinture à l'huile
"
  ",mètre,229379,folder_0001/folder_0001/folder_0004/folder_0138/elem_0005/FR75_0060_MUS_229379_0161_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,
"
  ",mètre,229382,folder_0001/folder_0001/folder_0004/folder_0138/elem_0007/FR75_0060_MUS_229382_0163_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229389,folder_0001/folder_0001/folder_0004/folder_0138/elem_0013/FR75_0060_MUS_229389_0169_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229391,folder_0001/folder_0001/folder_0004/folder_0138/elem_0015/FR75_0060_MUS_229391_0171_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229762,folder_0001/folder_0001/folder_0004/folder_0138/elem_0076/FR75_0060_MUS_229762_0256_low.jpg,verrière,Fondation des artistes,Deux écus accolés surmontés de heaumes,,vitrail/polychrome,Anonyme suisse-allemand - peintre-verrier - 17e siècle,de,,
"
  ",mètre,229764,folder_0001/folder_0001/folder_0004/folder_0138/elem_0078/FR75_0060_MUS_229764_0245_low.jpg,verrière,Fondation des artistes,Un roi et une reine assis à une table devant laquelle un pèlerin est agenouillé,,vitrail,Anonyme allemand - verrier/peintre-verrier - 16e siècle,de,,grisaille sur verre
"
  ",mètre,229360,folder_0001/folder_0001/folder_0004/folder_0137/elem_0242/FR75_0060_MUS_229360_0146_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229361,folder_0001/folder_0001/folder_0004/folder_0137/elem_0243/FR75_0060_MUS_229361_0147_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",centimètre,228753,folder_0001/folder_0001/folder_0004/folder_0128/elem_0113/FR06_0011_DOM_228753_0062_low.jpg,dessin,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bacchanale,16,,Anonyme français - peintre - 18e siècle,attribué à,25,lavis gris
"
  ",mètre,229376,folder_0001/folder_0001/folder_0004/folder_0138/elem_0002/FR75_0060_MUS_229376_0158_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229464,folder_0001/folder_0001/folder_0004/folder_0138/elem_0029/FR75_0060_MUS_229464_0185_low.jpg,objet d'art oriental,Fondation des artistes,Tasse et soucoupe,"0,037",,,,,
"
  ",mètre,229755,folder_0001/folder_0001/folder_0004/folder_0180/elem_0174/R_940_low.jpg,arme orientale,Département des arts de l'Islam du musée du Louvre (Paris),Fourreau de poignard recourbé en cuivre,,,,,,
"
  ",mètre,229757,folder_0001/folder_0001/folder_0004/folder_0138/elem_0071/FR75_0060_MUS_229757_0228_low.jpg,objet d'art oriental,Fondation des artistes,Pot à lait,"0,12",,,,"0,10",
"
  ",mètre,229766,folder_0001/folder_0001/folder_0004/folder_0138/elem_0080/FR75_0060_MUS_229766_0244_low.jpg,verrière,Fondation des artistes,Esther devant Assuérus,,vitrail,Anonyme allemand - verrier/peintre-verrier - 16e siècle,de,,grisaille sur verre
"
  ",mètre,229328,folder_0001/folder_0001/folder_0004/folder_0137/elem_0217/FR75_0060_MUS_229328_0119_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,porcelaine,,,,
"
  ",mètre,229366,folder_0001/folder_0001/folder_0004/folder_0137/elem_0246/FR75_0060_MUS_229366_0151_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",centimètre,228780,folder_0001/folder_0001/folder_0004/folder_0134/elem_0001/FR06_0011_DOM_228780_00101_low.jpg,peinture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Danseuse à chapeau de plumes et robe rose,31,bois,Schall - Jean-Frédéric - peintre - 1752 - 1825 - 1752 - 1825,de,23,peinture à l'huile
"
  ",mètre,229368,folder_0001/folder_0001/folder_0004/folder_0137/elem_0248/FR75_0060_MUS_229368_0153_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229378,folder_0001/folder_0001/folder_0004/folder_0138/elem_0004/FR75_0060_MUS_229378_0160_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229550,folder_0001/folder_0001/folder_0004/folder_0152/elem_0103/FR75_0060_MUS_232169_0339_low.jpg,mobilier,Fondation des artistes,"Petite vitrine murale en bois, filets dorés (à gauche)",,chêne,Anonyme français - XIXe siècle,de,"2,56",
"
  ",mètre,229787,folder_0001/folder_0001/folder_0004/folder_0138/elem_0101/FR75_0060_MUS_229787_0240_low.jpg,verrière,Fondation des artistes,Le fils prodigue gardant les cochons,,vitrail,Anonyme français - peintre-verrier - XVIe siècle,de,,camaïeu/bistre
"
  ",mètre,229748,folder_0001/folder_0001/folder_0004/folder_0180/elem_0090/R_932_low.jpg,arme orientale,Département des arts de l'Islam du musée du Louvre (Paris),Fourreau de poignard recourbé,,,,,,
"
  ",mètre,229759,folder_0001/folder_0001/folder_0004/folder_0138/elem_0073/FR75_0060_MUS_229759_0223_low.jpg,objet d'art oriental,Fondation des artistes,Écran formé de deux plaques d'émail,"0,75",,,,"0,56",
"
  ",mètre,229377,folder_0001/folder_0001/folder_0004/folder_0138/elem_0003/FR75_0060_MUS_229377_0159_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,,,,,
"
  ",mètre,229331,folder_0001/folder_0001/folder_0004/folder_0137/elem_0219/FR75_0060_MUS_229331_0121_low.jpg,objet d'art oriental,Fondation des artistes,Bol,"0,058",porcelaine,,,,
"
  ",mètre,229416,folder_0001/folder_0001/folder_0004/folder_0138/elem_0026/FR75_0060_MUS_229416_0182_low.jpg,objet d'art oriental,Fondation des artistes,Deux tasse à thé,"0,043",,,,,
"
  ",mètre,229481,folder_0001/folder_0001/folder_0004/folder_0138/elem_0041/FR75_0060_MUS_229481_0197_low.jpg,objet d'art européen,Fondation des artistes,Versoir,"0,12",,,,"0,275",
