artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - URL,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - DISPLAY_DATE_EXE_TXT,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
134452,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0003/folder_0245/elem_0207/FR06_0011_DOM_134452_0003_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003134452,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Quatre fragments de plafond peint figurant des portraits en buste insérés dans des architectures en trompe l’œil avec des colonnes torsadées.,15e siècle,32,bois,Anonyme lombard - peintre - 15e siècle,attribué à,41,peinture à tempera
229205,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0180/FR75_0060_MUS_229205_0066_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229205,Fondation des artistes,Carabine de chasse à crosse articulée,19e siècle,,,Caron - 1852 - 1870 - 1852 - 1870,,,
229102,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0111/FR75_0060_MUS_229102_0002_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229102,Fondation des artistes,Épée,16e siècle - 17e siècle,,fer/argent,Anonyme,de,,
30738,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0003/folder_0245/elem_0231/FR06_0011_DOM_30738_0027_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/00330738,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La Chute de Phaéton,1720 - 1721,"3,6",,Pellegrini - Giovanni Antonio - peintre - 1675 - 1741 - 1675 - 1741,de,"4,8",peinture à fresque
229545,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0062/FR75_0060_MUS_229545_0216_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229545,Fondation des artistes,Vingt petites plaques rectangulaires et circulaires en jade ajourés,19e siècle,"0,45",jade,,,"0,56",
229131,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0132/FR75_0060_MUS_229131_0096_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229131,Fondation des artistes,Paire de boucles d'oreilles en argent filigrané,19e siècle,,,,,"0,08",
229494,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0052/FR75_0060_MUS_229494_0208_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003229494,Fondation des artistes,Porte-lumière représentant un jeune homme en pourpoint bleu et brun,,"0,35",faïence,Palissy - Bernard - céramiste/peintre-émailleur/peintre-verrier/potier - Vers 1510 - 1589 - Vers 1510 - 1589,manière de,,émaillé/polychrome
228773,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0132/elem_0138/FR06_0011_DOM_228773_0089_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228773,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"""De trois choses en ferez-vous une ?""",18e siècle,105,toile,Boucher - François - peintre/graveur - 29 septembre 1703 - 30 mai 1770 - Paris - 29 septembre 1703 - 30 mai 1770,de,85,peinture à l'huile
228770,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0132/elem_0136/FR06_0011_DOM_228770_0087_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228770,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Jeune femme avec un enfant et des animaux,1789,32,,Anonyme - peintre - 18e siècle,de,26,sanguine
134456,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0003/folder_0245/elem_0209/FR06_0011_DOM_134456_0005_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003134456,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Portrait en pied d'un gentilhomme (condottiere ?),,"1,21",bois,Carpaccio - Vittore - peintre - Vers 1460 - Vers 1526 - Vers 1460 - Vers 1526,suite de,"0,735",peinture à l'huile
229782,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0096/FR75_0060_MUS_229782_0219_low.jpg,verrière,https://agorha.inha.fr/inhaprod/ark:/54721/003229782,Fondation des artistes,Chevalier en armure,1583 - 1584,"0,315",vitrail/polychrome,Anonyme suisse - peintre-verrier - 16e siècle,de,"0,215",
228797,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0136/elem_0233/FR06_0011_DOM_228797_00115_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228797,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bouquet de fleurs,2e moitié du 18e siècle - 1ère moitié du 19e siècle,48,toile,Vallayer-Coster - Anne - peintre - 1744 - 1818 - 1744 - 1818 - Coster - Anne,de,58,peinture à l'huile
229177,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0165/FR75_0060_MUS_229177_0051_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229177,Fondation des artistes,Épée avec l'histoire de Samson,17e siècle,,,,,"25,5",
229139,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0136/FR75_0060_MUS_229139_0024_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229139,Fondation des artistes,Fourreau de sabre en cuir gaufré,18e siècle,,,,,,
229790,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0104/FR75_0060_MUS_229790_0218_low.jpg,verrière,https://agorha.inha.fr/inhaprod/ark:/54721/003229790,Fondation des artistes,Saint Martin et le mendiant,17e siècle,,,Anonyme allemand - peintre-verrier - XVIIe siècle,de,,grisaille sur verre
228749,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0128/elem_0106/FR06_0011_DOM_228749_0055_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228749,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Scène de jeux,18e siècle,43,toile,Leprince - Jean-Baptiste - 1734 - 1781 - 1734 - 1781,,34,peinture à l'huile
228779,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0132/elem_0148/FR06_0011_DOM_228779_0099_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228779,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Jeune fille à la robe jaune,2e moitié du 18e siècle - 1ère moitié du 19e siècle,31,bois,Schall - Jean-Frédéric - peintre - 1752 - 1825 - 1752 - 1825,de,24,peinture à l'huile
228781,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0136/elem_0001/FR06_0011_DOM_228781_00103_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228781,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Danseuse à robe bleue et jaune, chapeau avec fleurs",2e moitié du 18e siècle - 1ère moitié du 19e siècle,32,bois,Schall - Jean-Frédéric - peintre - 1752 - 1825 - 1752 - 1825,de,23,peinture à l'huile
228750,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0128/elem_0108/FR06_0011_DOM_228750_0057_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228750,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Danse russe,2e moitié du 18e siècle,43,toile,Leprince - Jean-Baptiste - 1734 - 1781 - 1734 - 1781,de,34,peinture à l'huile
228754,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0128/elem_0116/FR06_0011_DOM_228754_0065_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228754,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La Basse-cour ou l’Âne rétif,18e siècle,"27,5",,Fragonard - Jean Honoré - peintre - 5 janvier 1732 - 22 août 1806 - 5 janvier 1732 - 22 août 1806,de,39,pierre noire/lavis gris/encre brune
228756,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0130/elem_0001/FR06_0011_DOM_228756_0067_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228756,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Le Coucher,19e siècle,"30,5",,Fragonard - Jean Honoré - peintre - 5 janvier 1732 - 22 août 1806 - 5 janvier 1732 - 22 août 1806,manière de,"40,2",lavis d'encre brune/sanguine
228761,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0132/elem_0122/FR06_0011_DOM_228761_0073_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228761,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Le billet doux,18e siècle,27,,Lavreince - Nicolas - dessinateur/peintre - 1737 - 1807 - 1737 - 1807,de,20,gouache
228791,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0136/elem_0006/FR06_0011_DOM_228791_00108_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228791,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Lady Burden,2e moitié du 18e siècle - 1ère moitié du 19e siècle,72,toile,Cosway - Richard - 1742 - 1821 - 1742 - 1821,de,58,peinture à l'huile
228792,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0136/elem_0008/FR06_0011_DOM_228792_00110_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228792,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Les Quatre Saisons,2e moitié du 18e siècle - 1ère moitié du 19e siècle,65,toile,Sauvage - Piat-Joseph - peintre/dessinateur/sculpteur - 1744 - 1818 - 1744 - 1818 - Sauvage - Pieter Joseph,de,150,peinture à l'huile
229503,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0057/FR75_0060_MUS_229503_0212_low.jpg,mobilier,https://agorha.inha.fr/inhaprod/ark:/54721/003229503,Fondation des artistes,Grand miroir de forme rectangulaires biseauté,18e siècle,"1,20",bois,Anonyme italien - XVIIe siècle,de,"1,08",doré
229765,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0079/FR75_0060_MUS_229765_0248_low.jpg,verrière,https://agorha.inha.fr/inhaprod/ark:/54721/003229765,Fondation des artistes,Vitrail portant les armes de la famille bernoise von Meÿ,1539,"0,44",vitrail/polychrome,Funck - Hans - peintre-verrier - 1470 - Vers 1539 - 1470 - Vers 1539,entourage de,"0,30",
229793,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0107/FR75_0060_MUS_229793_0230_low.jpg,verrière,https://agorha.inha.fr/inhaprod/ark:/54721/003229793,Fondation des artistes,Repas auquel participent plusieurs personnages,,,vitrail,Anonyme français - peintre-verrier - XVIe siècle,de,,camaïeu/grisaille sur verre
228757,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0131/elem_0001/FR06_0011_DOM_228757_0068_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228757,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Femmes et enfants,18e siècle,21,,Robert - Hubert - peintre - 1733 - 1808 - 1733 - 1808 - Robert des Ruines,attribué à,30,pierre noire/lavis d'encre brune
228796,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0136/elem_0012/FR06_0011_DOM_228796_00114_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228796,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bouquet de fleurs,2e moitié du 18e siècle - 1ère moitié du 19e siècle,48,toile,Vallayer-Coster - Anne - peintre - 1744 - 1818 - 1744 - 1818 - Coster - Anne,de,58,peinture à l'huile
229769,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0083/FR75_0060_MUS_229769_0246_low.jpg,verrière,https://agorha.inha.fr/inhaprod/ark:/54721/003229769,Fondation des artistes,Scène de chevalerie,16e siècle,,vitrail,,,,grisaille sur verre
229182,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0169/FR75_0060_MUS_229182_0055_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229182,Fondation des artistes,Lance en fer ciselé et plaqué d'argent,18e siècle,,,,,,
228760,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0132/elem_0003/FR06_0011_DOM_228760_0071_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228760,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),La lecture,18e siècle,28,,Lavreince - Nicolas - dessinateur/peintre - 1737 - 1807 - 1737 - 1807,de,21,gouache
229761,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0075/FR75_0060_MUS_229761_0217_low.jpg,verrière,https://agorha.inha.fr/inhaprod/ark:/54721/003229761,Fondation des artistes,"Écu fleur de lys, surmonté d'un heaume et d'une fleur de lys",17e siècle,,vitrail/polychrome,Anonyme suisse-allemand - peintre-verrier - 17e siècle,de,,
229495,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0053/FR75_0060_MUS_229495_0209_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003229495,Fondation des artistes,Miroir,17e siècle,"0,43",,Anonyme italien - XVIIe siècle,de,"0,49",
229122,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0125/FR75_0060_MUS_229122_0016_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229122,Fondation des artistes,Fusil de chasse,19e siècle,,,,,,
229246,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0151/elem_0117/FR75_0060_MUS_229246_0285_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003229246,Département des objets d'art du musée du Louvre (Paris),"Coupe sur pied bas, entièrement décorée d'une composition tirée de l'histoire de Latone",1540 - 1545,,,,,,
228803,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0078/FR06_0011_DOM_228803_00146_low.jpg,peinture,https://agorha.inha.fr/inhaprod/ark:/54721/003228803,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Ange tenant un encensoir et une coupe,4e quart du 15e siècle - 1er quart du 16e siècle,75,bois,Anonyme allemand - peintre - Fin 15e siècle,attribué à,"22,5",peinture à tempera
,,,,,Ange tenant un cierge et un encensoir,,80,,,,28,
229158,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0150/FR75_0060_MUS_229158_0036_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229158,Département des arts de l'Islam du musée du Louvre (Paris),Cotte de maille (Jazeran),4e quart du 16e siècle,,,,,"0,73",
229168,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0158/FR75_0060_MUS_229168_0044_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229168,Fondation des artistes,Fusil en bois,1er quart du 19e siècle,,,,,,
229169,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0151/elem_0111/FR75_0060_MUS_229169_0277_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229169,Fondation des artistes,"Arquebuse à rouet, en bois incrusté d'ivoires à arabesques et rinceaux",,,,,,,
229178,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0166/FR75_0060_MUS_229178_0052_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229178,Fondation des artistes,Épée à poignée en acier incrustée d'argent,17e siècle,,acier/argent,,,,
229247,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0167/elem_0210/R_962_1_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003229247,Département des objets d'art du musée du Louvre (Paris),Coupe basse,1530 - 1540,6,céramique,,,,
229287,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0205/FR75_0060_MUS_229287_0107_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229287,Fondation des artistes,Assiette,1ère moitié du 17e siècle - 1ère moitié du 18e siècle,,porcelaine,,,,
229148,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0143/FR75_0060_MUS_229148_0031_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229148,Fondation des artistes,Petit bouclier en fer ciselé,4e quart du 18e siècle,,,,,,
229150,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0145/FR75_0060_MUS_229150_0099_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229150,Fondation des artistes,Ceinture en mailles de fer,19e siècle,,,,,,
229151,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0146/FR75_0060_MUS_229151_0032_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229151,Fondation des artistes,Flèches : fragment d'un bouclier,19e siècle,,,,,,
228804,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0020/FR06_0011_DOM_228804_00122_low.jpg,dessin,https://agorha.inha.fr/inhaprod/ark:/54721/003228804,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Scène de bataille,18e siècle,14,,Van Blarenberghe - Louis-Nicolas - peintre/miniaturiste - 1716 - 1794 - 1716 - 1794,de,21,gouache
229103,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0112/FR75_0060_MUS_229103_0003_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229103,Fondation des artistes,Épée de cour,,,,,,,
229104,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0113/FR75_0060_MUS_229104_0004_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229104,Fondation des artistes,Fusil à mèche,18e siècle,,,,,,
229345,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0230/FR75_0060_MUS_229345_0133_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229345,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,céramique,,,,porcelaine
229347,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0232/FR75_0060_MUS_229347_0135_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229347,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,céramique,,,,porcelaine
